Device,Voltage,Percentage,Timestamp
MAX17043,3.801,108.418,2022-06-16 18:13:21.295792+00:00
MAX17043,3.801,108.418,2022-06-16 18:13:21.735847+00:00
MAX17043,3.801,108.418,2022-06-16 18:13:22.295474+00:00
MAX17043,3.801,108.418,2022-06-16 18:13:22.762007+00:00
MAX17043,3.801,108.418,2022-06-16 18:13:23.324011+00:00
MAX17043,3.801,108.418,2022-06-16 18:13:23.791025+00:00
MAX17043,3.801,108.418,2022-06-16 18:13:24.354475+00:00
MAX17043,3.801,108.258,2022-06-16 18:13:24.807150+00:00
MAX17043,3.801,108.258,2022-06-16 18:13:25.375851+00:00
MAX17043,3.801,108.258,2022-06-16 18:13:25.826279+00:00
MAX17043,3.801,108.258,2022-06-16 18:13:26.387975+00:00
MAX17043,3.801,108.258,2022-06-16 18:13:26.854875+00:00
MAX17043,3.801,108.258,2022-06-16 18:13:27.418083+00:00
MAX17043,3.801,108.258,2022-06-16 18:13:27.886284+00:00
MAX17043,3.801,108.258,2022-06-16 18:13:28.451222+00:00
MAX17043,3.801,108.258,2022-06-16 18:13:28.905251+00:00
MAX17043,3.803,108.102,2022-06-16 18:13:29.462210+00:00
MAX17043,3.803,108.102,2022-06-16 18:13:29.918080+00:00
MAX17043,3.803,108.102,2022-06-16 18:13:30.477630+00:00
MAX17043,3.803,108.102,2022-06-16 18:13:30.944375+00:00
MAX17043,3.803,108.102,2022-06-16 18:13:31.511694+00:00
MAX17043,3.803,108.102,2022-06-16 18:13:31.949431+00:00
MAX17043,3.803,108.102,2022-06-16 18:13:32.509201+00:00
MAX17043,3.803,108.102,2022-06-16 18:13:32.976335+00:00
MAX17043,3.803,108.102,2022-06-16 18:13:33.541450+00:00
MAX17043,3.804,107.941,2022-06-16 18:13:33.996580+00:00
MAX17043,3.804,107.941,2022-06-16 18:13:34.564610+00:00
MAX17043,3.804,107.941,2022-06-16 18:13:35.002806+00:00
MAX17043,3.804,107.941,2022-06-16 18:13:35.565306+00:00
MAX17043,3.804,107.941,2022-06-16 18:13:36.021015+00:00
MAX17043,3.804,107.941,2022-06-16 18:13:36.581868+00:00
MAX17043,3.804,107.941,2022-06-16 18:13:37.048805+00:00
MAX17043,3.804,107.941,2022-06-16 18:13:37.613399+00:00
MAX17043,3.804,107.941,2022-06-16 18:13:38.065768+00:00
MAX17043,3.804,107.785,2022-06-16 18:13:38.629767+00:00
MAX17043,3.804,107.785,2022-06-16 18:13:39.072492+00:00
MAX17043,3.804,107.785,2022-06-16 18:13:39.629229+00:00
MAX17043,3.804,107.785,2022-06-16 18:13:40.097190+00:00
MAX17043,3.804,107.785,2022-06-16 18:13:40.658383+00:00
MAX17043,3.804,107.785,2022-06-16 18:13:41.126627+00:00
MAX17043,3.804,107.785,2022-06-16 18:13:41.687387+00:00
MAX17043,3.804,107.785,2022-06-16 18:13:42.158046+00:00
MAX17043,3.804,107.785,2022-06-16 18:13:42.729109+00:00
MAX17043,3.804,107.625,2022-06-16 18:13:43.168973+00:00
MAX17043,3.804,107.625,2022-06-16 18:13:43.732546+00:00
MAX17043,3.804,107.625,2022-06-16 18:13:44.188387+00:00
MAX17043,3.804,107.625,2022-06-16 18:13:44.750710+00:00
MAX17043,3.804,107.625,2022-06-16 18:13:45.218652+00:00
MAX17043,3.804,107.625,2022-06-16 18:13:45.780536+00:00
MAX17043,3.804,107.625,2022-06-16 18:13:46.246914+00:00
MAX17043,3.804,107.625,2022-06-16 18:13:46.811085+00:00
MAX17043,3.804,107.625,2022-06-16 18:13:47.262853+00:00
MAX17043,3.804,107.469,2022-06-16 18:13:47.823251+00:00
MAX17043,3.804,107.469,2022-06-16 18:13:48.291097+00:00
MAX17043,3.804,107.469,2022-06-16 18:13:48.852198+00:00
MAX17043,3.804,107.469,2022-06-16 18:13:49.307015+00:00
MAX17043,3.804,107.469,2022-06-16 18:13:49.870131+00:00
MAX17043,3.805,107.469,2022-06-16 18:13:50.328961+00:00
MAX17043,3.805,107.469,2022-06-16 18:13:50.894124+00:00
MAX17043,3.805,107.469,2022-06-16 18:13:51.333535+00:00
MAX17043,3.805,107.469,2022-06-16 18:13:51.892157+00:00
MAX17043,3.805,107.309,2022-06-16 18:13:52.356730+00:00
MAX17043,3.805,107.309,2022-06-16 18:13:52.924127+00:00
MAX17043,3.805,107.309,2022-06-16 18:13:53.360688+00:00
MAX17043,3.805,107.309,2022-06-16 18:13:53.925030+00:00
MAX17043,3.805,107.309,2022-06-16 18:13:54.378729+00:00
MAX17043,3.805,107.309,2022-06-16 18:13:54.942144+00:00
MAX17043,3.805,107.309,2022-06-16 18:13:55.391142+00:00
MAX17043,3.805,107.309,2022-06-16 18:13:55.947729+00:00
MAX17043,3.805,107.309,2022-06-16 18:13:56.416238+00:00
MAX17043,3.805,107.309,2022-06-16 18:13:56.975736+00:00
MAX17043,3.806,107.152,2022-06-16 18:13:57.461734+00:00
MAX17043,3.806,107.152,2022-06-16 18:13:57.946717+00:00
MAX17043,3.806,107.152,2022-06-16 18:13:58.510930+00:00
MAX17043,3.806,107.152,2022-06-16 18:13:58.950902+00:00
MAX17043,3.806,107.152,2022-06-16 18:13:59.508748+00:00
MAX17043,3.806,107.152,2022-06-16 18:13:59.978362+00:00
MAX17043,3.806,107.152,2022-06-16 18:14:00.541504+00:00
MAX17043,3.806,107.152,2022-06-16 18:14:01.007758+00:00
MAX17043,3.806,107.152,2022-06-16 18:14:01.567087+00:00
MAX17043,3.806,106.992,2022-06-16 18:14:02.035092+00:00
MAX17043,3.806,106.992,2022-06-16 18:14:02.594733+00:00
MAX17043,3.806,106.992,2022-06-16 18:14:03.064675+00:00
MAX17043,3.806,106.992,2022-06-16 18:14:03.626361+00:00
MAX17043,3.806,106.992,2022-06-16 18:14:04.091852+00:00
MAX17043,3.806,106.992,2022-06-16 18:14:04.651293+00:00
MAX17043,3.806,106.992,2022-06-16 18:14:05.116962+00:00
MAX17043,3.806,106.992,2022-06-16 18:14:05.674912+00:00
MAX17043,3.806,106.992,2022-06-16 18:14:06.143619+00:00
MAX17043,3.806,106.836,2022-06-16 18:14:06.704060+00:00
MAX17043,3.806,106.836,2022-06-16 18:14:07.171003+00:00
MAX17043,3.806,106.836,2022-06-16 18:14:07.733633+00:00
MAX17043,3.806,106.836,2022-06-16 18:14:08.185263+00:00
MAX17043,3.806,106.836,2022-06-16 18:14:08.745999+00:00
MAX17043,3.806,106.836,2022-06-16 18:14:09.210194+00:00
MAX17043,3.806,106.836,2022-06-16 18:14:09.769684+00:00
MAX17043,3.806,106.836,2022-06-16 18:14:10.236080+00:00
MAX17043,3.806,106.836,2022-06-16 18:14:10.793642+00:00
MAX17043,3.806,106.836,2022-06-16 18:14:11.260633+00:00
MAX17043,3.806,106.676,2022-06-16 18:14:11.821648+00:00
MAX17043,3.806,106.676,2022-06-16 18:14:12.289619+00:00
MAX17043,3.806,106.676,2022-06-16 18:14:12.845492+00:00
MAX17043,3.691,106.676,2022-06-16 18:14:13.308574+00:00
MAX17043,3.660,106.676,2022-06-16 18:14:13.868830+00:00
MAX17043,3.659,106.676,2022-06-16 18:14:14.336445+00:00
MAX17043,3.659,106.676,2022-06-16 18:14:14.900701+00:00
MAX17043,3.659,106.676,2022-06-16 18:14:15.353371+00:00
MAX17043,3.659,106.520,2022-06-16 18:14:15.915950+00:00
MAX17043,3.659,106.520,2022-06-16 18:14:16.367704+00:00
MAX17043,3.659,106.520,2022-06-16 18:14:16.932230+00:00
MAX17043,3.659,106.520,2022-06-16 18:14:17.386562+00:00
MAX17043,3.659,106.520,2022-06-16 18:14:17.946164+00:00
MAX17043,3.659,106.520,2022-06-16 18:14:18.413614+00:00
MAX17043,3.659,106.520,2022-06-16 18:14:18.977334+00:00
MAX17043,3.659,106.359,2022-06-16 18:14:19.445195+00:00
MAX17043,3.659,106.359,2022-06-16 18:14:20.006092+00:00
MAX17043,3.659,106.359,2022-06-16 18:14:20.474051+00:00
MAX17043,3.659,106.359,2022-06-16 18:14:21.036591+00:00
MAX17043,3.659,106.359,2022-06-16 18:14:21.504607+00:00
MAX17043,3.659,106.359,2022-06-16 18:14:22.066138+00:00
MAX17043,3.659,106.359,2022-06-16 18:14:22.530684+00:00
MAX17043,3.659,106.203,2022-06-16 18:14:23.094777+00:00
MAX17043,3.659,106.203,2022-06-16 18:14:23.549045+00:00
MAX17043,3.659,106.203,2022-06-16 18:14:24.111273+00:00
MAX17043,3.659,106.203,2022-06-16 18:14:24.576675+00:00
MAX17043,3.659,106.203,2022-06-16 18:14:25.137674+00:00
MAX17043,3.658,106.203,2022-06-16 18:14:25.604381+00:00
MAX17043,3.658,106.203,2022-06-16 18:14:26.168857+00:00
MAX17043,3.658,106.043,2022-06-16 18:14:26.622420+00:00
MAX17043,3.658,106.043,2022-06-16 18:14:27.181089+00:00
MAX17043,3.658,106.043,2022-06-16 18:14:27.650577+00:00
MAX17043,3.658,106.043,2022-06-16 18:14:28.215857+00:00
MAX17043,3.658,106.043,2022-06-16 18:14:28.670330+00:00
MAX17043,3.658,106.043,2022-06-16 18:14:29.232053+00:00
MAX17043,3.658,106.043,2022-06-16 18:14:29.700326+00:00
MAX17043,3.658,105.887,2022-06-16 18:14:30.264714+00:00
MAX17043,3.658,105.887,2022-06-16 18:14:30.703074+00:00
MAX17043,3.658,105.887,2022-06-16 18:14:31.263358+00:00
MAX17043,3.658,105.887,2022-06-16 18:14:31.730864+00:00
MAX17043,3.658,105.887,2022-06-16 18:14:32.287891+00:00
MAX17043,3.658,105.887,2022-06-16 18:14:32.756198+00:00
MAX17043,3.658,105.887,2022-06-16 18:14:33.319902+00:00
MAX17043,3.658,105.727,2022-06-16 18:14:33.770201+00:00
MAX17043,3.658,105.727,2022-06-16 18:14:34.330732+00:00
MAX17043,3.658,105.727,2022-06-16 18:14:34.785960+00:00
MAX17043,3.658,105.727,2022-06-16 18:14:35.343962+00:00
MAX17043,3.658,105.727,2022-06-16 18:14:35.812897+00:00
MAX17043,3.658,105.727,2022-06-16 18:14:36.376308+00:00
MAX17043,3.656,105.727,2022-06-16 18:14:36.831396+00:00
MAX17043,3.656,105.570,2022-06-16 18:14:37.388949+00:00
MAX17043,3.656,105.570,2022-06-16 18:14:37.857464+00:00
MAX17043,3.656,105.570,2022-06-16 18:14:38.417617+00:00
MAX17043,3.656,105.570,2022-06-16 18:14:38.887423+00:00
MAX17043,3.656,105.570,2022-06-16 18:14:39.450964+00:00
MAX17043,3.656,105.570,2022-06-16 18:14:39.906502+00:00
MAX17043,3.656,105.570,2022-06-16 18:14:40.471020+00:00
MAX17043,3.656,105.410,2022-06-16 18:14:40.926075+00:00
MAX17043,3.656,105.410,2022-06-16 18:14:41.489104+00:00
MAX17043,3.656,105.410,2022-06-16 18:14:41.944603+00:00
MAX17043,3.656,105.410,2022-06-16 18:14:42.510773+00:00
MAX17043,3.656,105.410,2022-06-16 18:14:42.949323+00:00
MAX17043,3.656,105.410,2022-06-16 18:14:43.510672+00:00
MAX17043,3.656,105.410,2022-06-16 18:14:43.976821+00:00
MAX17043,3.656,105.254,2022-06-16 18:14:44.536758+00:00
MAX17043,3.656,105.254,2022-06-16 18:14:44.990576+00:00
MAX17043,3.656,105.254,2022-06-16 18:14:45.554658+00:00
MAX17043,3.656,105.254,2022-06-16 18:14:46.005762+00:00
MAX17043,3.656,105.254,2022-06-16 18:14:46.566864+00:00
MAX17043,3.656,105.254,2022-06-16 18:14:47.033586+00:00
MAX17043,3.656,105.254,2022-06-16 18:14:47.598191+00:00
MAX17043,3.656,105.094,2022-06-16 18:14:48.051767+00:00
MAX17043,3.656,105.094,2022-06-16 18:14:48.615076+00:00
MAX17043,3.656,105.094,2022-06-16 18:14:49.068431+00:00
MAX17043,3.656,105.094,2022-06-16 18:14:49.627831+00:00
MAX17043,3.656,105.094,2022-06-16 18:14:50.097332+00:00
MAX17043,3.656,105.094,2022-06-16 18:14:50.660926+00:00
MAX17043,3.656,105.094,2022-06-16 18:14:51.126839+00:00
MAX17043,3.656,104.938,2022-06-16 18:14:51.690376+00:00
MAX17043,3.656,104.938,2022-06-16 18:14:52.156732+00:00
MAX17043,3.656,104.938,2022-06-16 18:14:52.718786+00:00
MAX17043,3.656,104.938,2022-06-16 18:14:53.185155+00:00
MAX17043,3.656,104.938,2022-06-16 18:14:53.747363+00:00
MAX17043,3.656,104.938,2022-06-16 18:14:54.199224+00:00
MAX17043,3.656,104.938,2022-06-16 18:14:54.759791+00:00
MAX17043,3.656,104.777,2022-06-16 18:14:55.228269+00:00
MAX17043,3.656,104.777,2022-06-16 18:14:55.790773+00:00
MAX17043,3.656,104.777,2022-06-16 18:14:56.242287+00:00
MAX17043,3.656,104.777,2022-06-16 18:14:56.803485+00:00
MAX17043,3.656,104.777,2022-06-16 18:14:57.257495+00:00
MAX17043,3.656,104.777,2022-06-16 18:14:57.816307+00:00
MAX17043,3.656,104.777,2022-06-16 18:14:58.271334+00:00
MAX17043,3.656,104.777,2022-06-16 18:14:58.833151+00:00
MAX17043,3.656,104.621,2022-06-16 18:14:59.290469+00:00
MAX17043,3.656,104.621,2022-06-16 18:14:59.852504+00:00
MAX17043,3.656,104.621,2022-06-16 18:15:00.309688+00:00
MAX17043,3.656,104.621,2022-06-16 18:15:00.876872+00:00
MAX17043,3.656,104.621,2022-06-16 18:15:01.316827+00:00
MAX17043,3.656,104.621,2022-06-16 18:15:01.878899+00:00
MAX17043,3.656,104.621,2022-06-16 18:15:02.343848+00:00
MAX17043,3.656,104.461,2022-06-16 18:15:02.903800+00:00
MAX17043,3.656,104.461,2022-06-16 18:15:03.359847+00:00
MAX17043,3.656,104.461,2022-06-16 18:15:03.917052+00:00
MAX17043,3.656,104.461,2022-06-16 18:15:04.384777+00:00
MAX17043,3.656,104.461,2022-06-16 18:15:04.945041+00:00
MAX17043,3.656,104.461,2022-06-16 18:15:05.411804+00:00
MAX17043,3.656,104.461,2022-06-16 18:15:05.973999+00:00
MAX17043,3.656,104.305,2022-06-16 18:15:06.442118+00:00
MAX17043,3.656,104.305,2022-06-16 18:15:06.998457+00:00
MAX17043,3.656,104.305,2022-06-16 18:15:07.467226+00:00
MAX17043,3.656,104.305,2022-06-16 18:15:08.028224+00:00
MAX17043,3.656,104.305,2022-06-16 18:15:08.480600+00:00
MAX17043,3.656,104.305,2022-06-16 18:15:09.038832+00:00
MAX17043,3.656,104.305,2022-06-16 18:15:09.509371+00:00
MAX17043,3.656,104.145,2022-06-16 18:15:10.064751+00:00
MAX17043,3.656,104.145,2022-06-16 18:15:10.531068+00:00
MAX17043,3.656,104.145,2022-06-16 18:15:11.093686+00:00
MAX17043,3.656,104.145,2022-06-16 18:15:11.547709+00:00
MAX17043,3.656,104.145,2022-06-16 18:15:12.112008+00:00
MAX17043,3.656,104.145,2022-06-16 18:15:12.568468+00:00
MAX17043,3.656,104.145,2022-06-16 18:15:13.128312+00:00
MAX17043,3.656,103.988,2022-06-16 18:15:13.594497+00:00
MAX17043,3.656,103.988,2022-06-16 18:15:14.156236+00:00
MAX17043,3.656,103.988,2022-06-16 18:15:14.621232+00:00
MAX17043,3.656,103.988,2022-06-16 18:15:15.180848+00:00
MAX17043,3.656,103.988,2022-06-16 18:15:15.646889+00:00
MAX17043,3.656,103.988,2022-06-16 18:15:16.210941+00:00
MAX17043,3.656,103.988,2022-06-16 18:15:16.649912+00:00
MAX17043,3.656,103.988,2022-06-16 18:15:17.209025+00:00
MAX17043,3.656,103.828,2022-06-16 18:15:17.677519+00:00
MAX17043,3.656,103.828,2022-06-16 18:15:18.238697+00:00
MAX17043,3.656,103.828,2022-06-16 18:15:18.702308+00:00
MAX17043,3.656,103.828,2022-06-16 18:15:19.265089+00:00
MAX17043,3.656,103.828,2022-06-16 18:15:19.731066+00:00
MAX17043,3.656,103.828,2022-06-16 18:15:20.289851+00:00
MAX17043,3.656,103.828,2022-06-16 18:15:20.754307+00:00
MAX17043,3.656,103.672,2022-06-16 18:15:21.314906+00:00
MAX17043,3.656,103.672,2022-06-16 18:15:21.782731+00:00
MAX17043,3.656,103.672,2022-06-16 18:15:22.342862+00:00
MAX17043,3.656,103.672,2022-06-16 18:15:22.810957+00:00
MAX17043,3.656,103.672,2022-06-16 18:15:23.371867+00:00
MAX17043,3.656,103.672,2022-06-16 18:15:23.838698+00:00
MAX17043,3.656,103.672,2022-06-16 18:15:24.398669+00:00
MAX17043,3.656,103.512,2022-06-16 18:15:24.854942+00:00
MAX17043,3.656,103.512,2022-06-16 18:15:25.418245+00:00
MAX17043,3.656,103.512,2022-06-16 18:15:25.886459+00:00
MAX17043,3.656,103.512,2022-06-16 18:15:26.451855+00:00
MAX17043,3.656,103.512,2022-06-16 18:15:26.887665+00:00
MAX17043,3.656,103.512,2022-06-16 18:15:27.449897+00:00
MAX17043,3.656,103.512,2022-06-16 18:15:27.902311+00:00
MAX17043,3.656,103.355,2022-06-16 18:15:28.462966+00:00
MAX17043,3.656,103.355,2022-06-16 18:15:28.930641+00:00
MAX17043,3.656,103.355,2022-06-16 18:15:29.487840+00:00
MAX17043,3.656,103.355,2022-06-16 18:15:29.953818+00:00
MAX17043,3.656,103.355,2022-06-16 18:15:30.518527+00:00
MAX17043,3.656,103.355,2022-06-16 18:15:30.972110+00:00
MAX17043,3.656,103.355,2022-06-16 18:15:31.529860+00:00
MAX17043,3.656,103.355,2022-06-16 18:15:31.997575+00:00
MAX17043,3.656,103.195,2022-06-16 18:15:32.558606+00:00
MAX17043,3.656,103.195,2022-06-16 18:15:33.026391+00:00
MAX17043,3.656,103.195,2022-06-16 18:15:33.584268+00:00
MAX17043,3.656,103.195,2022-06-16 18:15:34.054380+00:00
MAX17043,3.656,103.195,2022-06-16 18:15:34.612126+00:00
MAX17043,3.656,103.195,2022-06-16 18:15:35.079706+00:00
MAX17043,3.656,103.195,2022-06-16 18:15:35.622489+00:00
MAX17043,3.656,103.039,2022-06-16 18:15:36.102279+00:00
MAX17043,3.656,103.039,2022-06-16 18:15:36.663699+00:00
MAX17043,3.656,103.039,2022-06-16 18:15:37.132168+00:00
MAX17043,3.656,103.039,2022-06-16 18:15:37.691779+00:00
MAX17043,3.656,103.039,2022-06-16 18:15:38.158637+00:00
MAX17043,3.656,103.039,2022-06-16 18:15:38.724089+00:00
MAX17043,3.656,103.039,2022-06-16 18:15:39.175637+00:00
MAX17043,3.656,102.879,2022-06-16 18:15:39.739978+00:00
MAX17043,3.656,102.879,2022-06-16 18:15:40.207189+00:00
MAX17043,3.656,102.879,2022-06-16 18:15:40.766256+00:00
MAX17043,3.656,102.879,2022-06-16 18:15:41.232871+00:00
MAX17043,3.656,102.879,2022-06-16 18:15:41.793765+00:00
MAX17043,3.656,102.879,2022-06-16 18:15:42.262008+00:00
MAX17043,3.656,102.879,2022-06-16 18:15:42.820693+00:00
MAX17043,3.656,102.879,2022-06-16 18:15:43.289319+00:00
MAX17043,3.656,102.723,2022-06-16 18:15:43.851244+00:00
MAX17043,3.656,102.723,2022-06-16 18:15:44.319092+00:00
MAX17043,3.656,102.723,2022-06-16 18:15:44.878397+00:00
MAX17043,3.656,102.723,2022-06-16 18:15:45.334122+00:00
MAX17043,3.656,102.723,2022-06-16 18:15:45.894998+00:00
MAX17043,3.656,102.723,2022-06-16 18:15:46.361826+00:00
MAX17043,3.656,102.723,2022-06-16 18:15:46.927927+00:00
MAX17043,3.656,102.563,2022-06-16 18:15:47.382234+00:00
MAX17043,3.656,102.563,2022-06-16 18:15:47.950297+00:00
MAX17043,3.656,102.563,2022-06-16 18:15:48.390267+00:00
MAX17043,3.655,102.563,2022-06-16 18:15:48.953852+00:00
MAX17043,3.656,102.563,2022-06-16 18:15:49.420829+00:00
MAX17043,3.656,102.563,2022-06-16 18:15:49.973285+00:00
MAX17043,3.656,102.563,2022-06-16 18:15:50.433181+00:00
MAX17043,3.656,102.406,2022-06-16 18:15:50.997516+00:00
MAX17043,3.656,102.406,2022-06-16 18:15:51.462261+00:00
MAX17043,3.656,102.406,2022-06-16 18:15:52.020187+00:00
MAX17043,3.656,102.406,2022-06-16 18:15:52.486704+00:00
MAX17043,3.656,102.406,2022-06-16 18:15:53.045153+00:00
MAX17043,3.655,102.406,2022-06-16 18:15:53.514571+00:00
MAX17043,3.656,102.406,2022-06-16 18:15:54.072713+00:00
MAX17043,3.656,102.406,2022-06-16 18:15:54.528606+00:00
MAX17043,3.655,102.246,2022-06-16 18:15:55.088632+00:00
MAX17043,3.656,102.246,2022-06-16 18:15:55.542455+00:00
MAX17043,3.655,102.246,2022-06-16 18:15:56.101236+00:00
MAX17043,3.655,102.246,2022-06-16 18:15:56.571292+00:00
MAX17043,3.656,102.246,2022-06-16 18:15:57.132499+00:00
MAX17043,3.656,102.246,2022-06-16 18:15:57.596842+00:00
MAX17043,3.656,102.246,2022-06-16 18:15:58.158379+00:00
MAX17043,3.656,102.090,2022-06-16 18:15:58.626899+00:00
MAX17043,3.656,102.090,2022-06-16 18:15:59.187698+00:00
MAX17043,3.656,102.090,2022-06-16 18:15:59.653567+00:00
MAX17043,3.656,102.090,2022-06-16 18:16:00.214042+00:00
MAX17043,3.656,102.090,2022-06-16 18:16:00.670675+00:00
MAX17043,3.656,102.090,2022-06-16 18:16:01.229066+00:00
MAX17043,3.655,102.090,2022-06-16 18:16:01.681487+00:00
MAX17043,3.655,102.090,2022-06-16 18:16:02.241433+00:00
MAX17043,3.655,101.930,2022-06-16 18:16:02.710550+00:00
MAX17043,3.656,101.930,2022-06-16 18:16:03.272499+00:00
MAX17043,3.655,101.930,2022-06-16 18:16:03.721326+00:00
MAX17043,3.655,101.930,2022-06-16 18:16:04.281489+00:00
MAX17043,3.655,101.930,2022-06-16 18:16:04.749430+00:00
MAX17043,3.656,101.930,2022-06-16 18:16:05.306067+00:00
MAX17043,3.656,101.930,2022-06-16 18:16:05.771488+00:00
MAX17043,3.656,101.773,2022-06-16 18:16:06.331512+00:00
MAX17043,3.656,101.773,2022-06-16 18:16:06.799334+00:00
MAX17043,3.656,101.773,2022-06-16 18:16:07.358388+00:00
MAX17043,3.656,101.773,2022-06-16 18:16:07.823331+00:00
MAX17043,3.655,101.773,2022-06-16 18:16:08.381513+00:00
MAX17043,3.655,101.773,2022-06-16 18:16:08.846810+00:00
MAX17043,3.656,101.773,2022-06-16 18:16:09.408325+00:00
MAX17043,3.655,101.773,2022-06-16 18:16:09.876405+00:00
MAX17043,3.656,101.613,2022-06-16 18:16:10.436030+00:00
MAX17043,3.655,101.613,2022-06-16 18:16:10.902876+00:00
MAX17043,3.655,101.613,2022-06-16 18:16:11.461705+00:00
MAX17043,3.655,101.613,2022-06-16 18:16:11.929039+00:00
MAX17043,3.656,101.613,2022-06-16 18:16:12.475597+00:00
MAX17043,3.656,101.613,2022-06-16 18:16:12.959348+00:00
MAX17043,3.655,101.613,2022-06-16 18:16:13.514992+00:00
MAX17043,3.655,101.457,2022-06-16 18:16:13.982136+00:00
MAX17043,3.655,101.457,2022-06-16 18:16:14.543196+00:00
MAX17043,3.655,101.457,2022-06-16 18:16:15.011684+00:00
MAX17043,3.655,101.457,2022-06-16 18:16:15.571016+00:00
MAX17043,3.655,101.457,2022-06-16 18:16:16.037779+00:00
MAX17043,3.655,101.457,2022-06-16 18:16:16.599243+00:00
MAX17043,3.655,101.457,2022-06-16 18:16:17.052338+00:00
MAX17043,3.655,101.457,2022-06-16 18:16:17.613772+00:00
MAX17043,3.655,101.297,2022-06-16 18:16:18.079269+00:00
MAX17043,3.655,101.297,2022-06-16 18:16:18.639386+00:00
MAX17043,3.655,101.297,2022-06-16 18:16:19.093468+00:00
MAX17043,3.655,101.297,2022-06-16 18:16:19.638767+00:00
MAX17043,3.655,101.297,2022-06-16 18:16:20.124149+00:00
MAX17043,3.655,101.297,2022-06-16 18:16:20.682032+00:00
MAX17043,3.655,101.297,2022-06-16 18:16:21.149752+00:00
MAX17043,3.655,101.141,2022-06-16 18:16:21.710091+00:00
MAX17043,3.655,101.141,2022-06-16 18:16:22.174911+00:00
MAX17043,3.655,101.141,2022-06-16 18:16:22.720718+00:00
MAX17043,3.655,101.141,2022-06-16 18:16:23.205316+00:00
MAX17043,3.655,101.141,2022-06-16 18:16:23.763890+00:00
MAX17043,3.656,101.141,2022-06-16 18:16:24.229822+00:00
MAX17043,3.655,101.141,2022-06-16 18:16:24.793903+00:00
MAX17043,3.655,101.141,2022-06-16 18:16:25.260766+00:00
MAX17043,3.655,100.980,2022-06-16 18:16:25.820908+00:00
MAX17043,3.655,100.980,2022-06-16 18:16:26.273886+00:00
MAX17043,3.655,100.980,2022-06-16 18:16:26.832473+00:00
MAX17043,3.656,100.980,2022-06-16 18:16:27.301733+00:00
MAX17043,3.655,100.980,2022-06-16 18:16:27.864915+00:00
MAX17043,3.655,100.980,2022-06-16 18:16:28.313887+00:00
MAX17043,3.655,100.980,2022-06-16 18:16:28.873321+00:00
MAX17043,3.655,100.824,2022-06-16 18:16:29.341597+00:00
MAX17043,3.655,100.824,2022-06-16 18:16:29.902244+00:00
MAX17043,3.655,100.824,2022-06-16 18:16:30.371182+00:00
MAX17043,3.656,100.824,2022-06-16 18:16:30.929649+00:00
MAX17043,3.656,100.824,2022-06-16 18:16:31.396474+00:00
MAX17043,3.655,100.824,2022-06-16 18:16:31.959219+00:00
MAX17043,3.656,100.824,2022-06-16 18:16:32.414217+00:00
MAX17043,3.655,100.824,2022-06-16 18:16:32.977727+00:00
MAX17043,3.655,100.664,2022-06-16 18:16:33.429429+00:00
MAX17043,3.655,100.664,2022-06-16 18:16:33.991870+00:00
MAX17043,3.655,100.664,2022-06-16 18:16:34.458138+00:00
MAX17043,3.655,100.664,2022-06-16 18:16:35.019509+00:00
MAX17043,3.655,100.664,2022-06-16 18:16:35.487966+00:00
MAX17043,3.655,100.664,2022-06-16 18:16:36.047883+00:00
MAX17043,3.656,100.664,2022-06-16 18:16:36.502884+00:00
MAX17043,3.655,100.508,2022-06-16 18:16:37.062624+00:00
MAX17043,3.655,100.508,2022-06-16 18:16:37.516905+00:00
MAX17043,3.655,100.508,2022-06-16 18:16:38.059526+00:00
MAX17043,3.655,100.508,2022-06-16 18:16:38.545244+00:00
MAX17043,3.655,100.508,2022-06-16 18:16:39.107509+00:00
MAX17043,3.655,100.508,2022-06-16 18:16:39.561454+00:00
MAX17043,3.655,100.508,2022-06-16 18:16:40.103884+00:00
MAX17043,3.655,100.508,2022-06-16 18:16:40.629879+00:00
MAX17043,3.655,100.348,2022-06-16 18:16:41.140115+00:00
MAX17043,3.655,100.348,2022-06-16 18:16:41.638441+00:00
MAX17043,3.655,100.348,2022-06-16 18:16:42.166957+00:00
MAX17043,3.655,100.348,2022-06-16 18:16:42.630115+00:00
MAX17043,3.655,100.348,2022-06-16 18:16:43.189921+00:00
MAX17043,3.655,100.348,2022-06-16 18:16:43.658653+00:00
