Device,Temperature (C),Humidity,Timestamp
SHTC3,23.530,74.500,2022-06-16 18:09:49.860824+00:00
SHTC3,23.540,74.520,2022-06-16 18:09:50.372143+00:00
SHTC3,23.510,74.500,2022-06-16 18:09:50.874445+00:00
SHTC3,23.540,74.520,2022-06-16 18:09:51.388012+00:00
SHTC3,23.510,74.510,2022-06-16 18:09:51.900458+00:00
SHTC3,23.540,74.510,2022-06-16 18:09:52.415792+00:00
SHTC3,23.510,74.540,2022-06-16 18:09:52.930424+00:00
SHTC3,23.570,74.540,2022-06-16 18:09:53.444547+00:00
SHTC3,23.530,74.560,2022-06-16 18:09:53.955063+00:00
SHTC3,23.530,74.520,2022-06-16 18:09:54.470752+00:00
SHTC3,23.530,74.560,2022-06-16 18:09:54.984272+00:00
SHTC3,23.540,74.570,2022-06-16 18:09:55.493724+00:00
SHTC3,23.530,74.550,2022-06-16 18:09:56.006937+00:00
SHTC3,23.540,74.550,2022-06-16 18:09:56.519066+00:00
SHTC3,23.540,74.540,2022-06-16 18:09:57.029125+00:00
SHTC3,23.530,74.570,2022-06-16 18:09:57.536971+00:00
SHTC3,23.530,74.560,2022-06-16 18:09:58.051006+00:00
SHTC3,23.530,74.560,2022-06-16 18:09:58.566106+00:00
SHTC3,23.530,74.540,2022-06-16 18:09:59.079561+00:00
SHTC3,23.540,74.560,2022-06-16 18:09:59.591799+00:00
SHTC3,23.550,74.550,2022-06-16 18:10:00.106273+00:00
SHTC3,23.550,74.560,2022-06-16 18:10:00.616355+00:00
SHTC3,23.530,74.560,2022-06-16 18:10:01.130015+00:00
SHTC3,23.540,74.560,2022-06-16 18:10:01.640940+00:00
SHTC3,23.570,74.560,2022-06-16 18:10:02.153145+00:00
SHTC3,23.510,74.570,2022-06-16 18:10:02.666784+00:00
SHTC3,23.530,74.580,2022-06-16 18:10:03.180832+00:00
SHTC3,23.550,74.590,2022-06-16 18:10:03.685513+00:00
SHTC3,23.530,74.610,2022-06-16 18:10:04.199699+00:00
SHTC3,23.550,74.620,2022-06-16 18:10:04.699733+00:00
SHTC3,23.530,74.620,2022-06-16 18:10:05.213227+00:00
SHTC3,23.540,74.630,2022-06-16 18:10:05.728663+00:00
SHTC3,23.540,74.630,2022-06-16 18:10:06.244467+00:00
SHTC3,23.550,74.630,2022-06-16 18:10:06.745672+00:00
SHTC3,23.520,74.630,2022-06-16 18:10:07.247826+00:00
SHTC3,23.550,74.620,2022-06-16 18:10:07.752550+00:00
SHTC3,23.530,74.630,2022-06-16 18:10:08.258996+00:00
SHTC3,23.550,74.640,2022-06-16 18:10:08.772951+00:00
SHTC3,23.550,74.640,2022-06-16 18:10:09.283145+00:00
SHTC3,23.580,74.640,2022-06-16 18:10:09.786392+00:00
SHTC3,23.550,74.620,2022-06-16 18:10:10.296114+00:00
SHTC3,23.580,74.630,2022-06-16 18:10:10.812716+00:00
SHTC3,23.560,74.590,2022-06-16 18:10:11.314957+00:00
SHTC3,23.570,74.580,2022-06-16 18:10:11.826677+00:00
SHTC3,23.570,74.580,2022-06-16 18:10:12.336888+00:00
SHTC3,23.540,74.580,2022-06-16 18:10:12.850108+00:00
SHTC3,23.570,74.580,2022-06-16 18:10:13.361570+00:00
SHTC3,23.540,74.590,2022-06-16 18:10:13.876803+00:00
SHTC3,23.530,74.580,2022-06-16 18:10:14.389801+00:00
SHTC3,23.560,74.600,2022-06-16 18:10:14.892524+00:00
SHTC3,23.570,74.570,2022-06-16 18:10:15.393728+00:00
SHTC3,23.560,74.570,2022-06-16 18:10:15.897721+00:00
SHTC3,23.570,74.560,2022-06-16 18:10:16.412101+00:00
SHTC3,23.550,74.550,2022-06-16 18:10:16.923506+00:00
SHTC3,23.560,74.560,2022-06-16 18:10:17.437839+00:00
SHTC3,23.540,74.550,2022-06-16 18:10:17.947803+00:00
SHTC3,23.560,74.560,2022-06-16 18:10:18.462911+00:00
SHTC3,23.530,74.530,2022-06-16 18:10:18.977762+00:00
SHTC3,23.550,74.560,2022-06-16 18:10:19.493359+00:00
SHTC3,23.590,74.540,2022-06-16 18:10:20.007416+00:00
SHTC3,23.570,74.530,2022-06-16 18:10:20.520024+00:00
SHTC3,23.580,74.540,2022-06-16 18:10:21.022868+00:00
SHTC3,23.560,74.550,2022-06-16 18:10:21.534927+00:00
SHTC3,23.560,74.530,2022-06-16 18:10:22.044426+00:00
SHTC3,23.550,74.530,2022-06-16 18:10:22.554504+00:00
SHTC3,23.580,74.530,2022-06-16 18:10:23.060617+00:00
SHTC3,23.550,74.550,2022-06-16 18:10:23.569527+00:00
SHTC3,23.570,74.540,2022-06-16 18:10:24.080150+00:00
SHTC3,23.580,74.530,2022-06-16 18:10:24.591982+00:00
SHTC3,23.550,74.540,2022-06-16 18:10:25.103389+00:00
SHTC3,23.590,74.530,2022-06-16 18:10:25.614113+00:00
SHTC3,23.550,74.520,2022-06-16 18:10:26.126769+00:00
SHTC3,23.580,74.520,2022-06-16 18:10:26.641425+00:00
SHTC3,23.550,74.550,2022-06-16 18:10:27.155668+00:00
SHTC3,23.560,74.550,2022-06-16 18:10:27.656148+00:00
SHTC3,23.580,74.520,2022-06-16 18:10:28.166942+00:00
SHTC3,23.560,74.540,2022-06-16 18:10:28.683879+00:00
SHTC3,23.590,74.550,2022-06-16 18:10:29.186751+00:00
SHTC3,23.570,74.540,2022-06-16 18:10:29.696123+00:00
SHTC3,23.570,74.550,2022-06-16 18:10:30.210745+00:00
SHTC3,23.550,74.550,2022-06-16 18:10:30.719344+00:00
SHTC3,23.570,74.550,2022-06-16 18:10:31.229735+00:00
SHTC3,23.570,74.520,2022-06-16 18:10:31.745111+00:00
SHTC3,23.580,74.520,2022-06-16 18:10:32.256738+00:00
SHTC3,23.570,74.530,2022-06-16 18:10:32.759140+00:00
SHTC3,23.580,74.540,2022-06-16 18:10:33.273747+00:00
SHTC3,23.580,74.540,2022-06-16 18:10:33.786791+00:00
SHTC3,23.580,74.510,2022-06-16 18:10:34.298771+00:00
SHTC3,23.580,74.510,2022-06-16 18:10:34.810529+00:00
SHTC3,23.580,74.490,2022-06-16 18:10:35.325734+00:00
SHTC3,23.620,74.490,2022-06-16 18:10:35.838794+00:00
SHTC3,23.580,74.510,2022-06-16 18:10:36.342164+00:00
SHTC3,23.590,74.510,2022-06-16 18:10:36.855220+00:00
SHTC3,23.580,74.500,2022-06-16 18:10:37.370339+00:00
SHTC3,23.600,74.510,2022-06-16 18:10:37.882942+00:00
SHTC3,23.570,74.510,2022-06-16 18:10:38.394994+00:00
SHTC3,23.590,74.520,2022-06-16 18:10:38.902297+00:00
SHTC3,23.530,74.510,2022-06-16 18:10:39.413312+00:00
SHTC3,23.610,74.530,2022-06-16 18:10:39.925805+00:00
SHTC3,23.590,74.530,2022-06-16 18:10:40.441037+00:00
SHTC3,23.590,74.520,2022-06-16 18:10:40.954950+00:00
SHTC3,23.590,74.530,2022-06-16 18:10:41.470606+00:00
SHTC3,23.610,74.530,2022-06-16 18:10:41.984133+00:00
SHTC3,23.610,74.530,2022-06-16 18:10:42.500956+00:00
SHTC3,23.580,74.510,2022-06-16 18:10:43.014689+00:00
SHTC3,23.570,74.530,2022-06-16 18:10:43.526005+00:00
SHTC3,23.620,74.510,2022-06-16 18:10:44.039143+00:00
SHTC3,23.580,74.490,2022-06-16 18:10:44.552173+00:00
SHTC3,23.570,74.500,2022-06-16 18:10:45.067332+00:00
SHTC3,23.580,74.480,2022-06-16 18:10:45.585138+00:00
SHTC3,23.580,74.480,2022-06-16 18:10:46.089210+00:00
SHTC3,23.590,74.500,2022-06-16 18:10:46.588173+00:00
SHTC3,23.590,74.510,2022-06-16 18:10:47.105735+00:00
SHTC3,23.590,74.480,2022-06-16 18:10:47.619763+00:00
SHTC3,23.580,74.480,2022-06-16 18:10:48.123113+00:00
SHTC3,23.590,74.480,2022-06-16 18:10:48.634954+00:00
SHTC3,23.570,74.490,2022-06-16 18:10:49.148187+00:00
SHTC3,23.600,74.490,2022-06-16 18:10:49.665058+00:00
SHTC3,23.570,74.510,2022-06-16 18:10:50.175093+00:00
SHTC3,23.600,74.470,2022-06-16 18:10:50.689883+00:00
SHTC3,23.610,74.470,2022-06-16 18:10:51.192499+00:00
SHTC3,23.610,74.480,2022-06-16 18:10:51.706078+00:00
SHTC3,23.580,74.470,2022-06-16 18:10:52.221725+00:00
SHTC3,23.620,74.490,2022-06-16 18:10:52.737739+00:00
SHTC3,23.610,74.470,2022-06-16 18:10:53.249399+00:00
SHTC3,23.560,74.460,2022-06-16 18:10:53.765728+00:00
SHTC3,23.590,74.480,2022-06-16 18:10:54.280422+00:00
SHTC3,23.590,74.480,2022-06-16 18:10:54.792676+00:00
SHTC3,23.600,74.470,2022-06-16 18:10:55.294445+00:00
SHTC3,23.600,74.490,2022-06-16 18:10:55.807253+00:00
SHTC3,23.620,74.470,2022-06-16 18:10:56.308719+00:00
SHTC3,23.620,74.450,2022-06-16 18:10:56.824911+00:00
SHTC3,23.590,74.450,2022-06-16 18:10:57.326712+00:00
SHTC3,23.650,74.460,2022-06-16 18:10:57.840743+00:00
SHTC3,23.590,74.460,2022-06-16 18:10:58.343955+00:00
SHTC3,23.630,74.460,2022-06-16 18:10:58.846309+00:00
SHTC3,23.600,74.480,2022-06-16 18:10:59.347973+00:00
SHTC3,23.610,74.450,2022-06-16 18:10:59.863085+00:00
SHTC3,23.610,74.430,2022-06-16 18:11:00.376793+00:00
SHTC3,23.600,74.440,2022-06-16 18:11:00.894134+00:00
SHTC3,23.590,74.470,2022-06-16 18:11:01.408730+00:00
SHTC3,23.640,74.430,2022-06-16 18:11:01.923758+00:00
SHTC3,23.610,74.450,2022-06-16 18:11:02.437666+00:00
SHTC3,23.590,74.440,2022-06-16 18:11:02.953687+00:00
SHTC3,23.580,74.420,2022-06-16 18:11:03.453878+00:00
SHTC3,23.570,74.400,2022-06-16 18:11:03.956309+00:00
SHTC3,23.590,74.430,2022-06-16 18:11:04.470673+00:00
SHTC3,23.600,74.440,2022-06-16 18:11:04.983682+00:00
SHTC3,23.600,74.420,2022-06-16 18:11:05.486913+00:00
SHTC3,23.630,74.410,2022-06-16 18:11:06.000600+00:00
SHTC3,23.610,74.420,2022-06-16 18:11:06.514717+00:00
SHTC3,23.600,74.410,2022-06-16 18:11:07.028571+00:00
SHTC3,23.630,74.420,2022-06-16 18:11:07.532744+00:00
SHTC3,23.600,74.390,2022-06-16 18:11:08.047723+00:00
SHTC3,23.610,74.400,2022-06-16 18:11:08.549218+00:00
SHTC3,23.620,74.390,2022-06-16 18:11:09.064843+00:00
SHTC3,23.620,74.400,2022-06-16 18:11:09.580090+00:00
SHTC3,23.610,74.410,2022-06-16 18:11:10.095786+00:00
SHTC3,23.620,74.400,2022-06-16 18:11:10.611683+00:00
SHTC3,23.600,74.380,2022-06-16 18:11:11.112022+00:00
SHTC3,23.620,74.370,2022-06-16 18:11:11.626330+00:00
SHTC3,23.650,74.380,2022-06-16 18:11:12.140077+00:00
SHTC3,23.580,74.350,2022-06-16 18:11:12.654166+00:00
SHTC3,23.620,74.370,2022-06-16 18:11:13.172109+00:00
SHTC3,23.590,74.360,2022-06-16 18:11:13.671967+00:00
SHTC3,23.620,74.370,2022-06-16 18:11:14.186691+00:00
SHTC3,23.640,74.350,2022-06-16 18:11:14.701017+00:00
SHTC3,23.620,74.350,2022-06-16 18:11:15.216216+00:00
SHTC3,23.590,74.360,2022-06-16 18:11:15.730664+00:00
SHTC3,23.620,74.360,2022-06-16 18:11:16.242275+00:00
SHTC3,23.580,74.330,2022-06-16 18:11:16.756670+00:00
SHTC3,23.600,74.370,2022-06-16 18:11:17.259498+00:00
SHTC3,23.600,74.360,2022-06-16 18:11:17.774142+00:00
SHTC3,23.590,74.350,2022-06-16 18:11:18.286269+00:00
SHTC3,23.630,74.350,2022-06-16 18:11:18.800601+00:00
SHTC3,23.600,74.360,2022-06-16 18:11:19.313864+00:00
SHTC3,23.580,74.360,2022-06-16 18:11:19.829493+00:00
SHTC3,23.590,74.370,2022-06-16 18:11:20.343686+00:00
SHTC3,23.610,74.360,2022-06-16 18:11:20.846074+00:00
SHTC3,23.660,74.350,2022-06-16 18:11:21.348169+00:00
SHTC3,23.620,74.350,2022-06-16 18:11:21.864325+00:00
SHTC3,23.630,74.370,2022-06-16 18:11:22.379101+00:00
SHTC3,23.610,74.360,2022-06-16 18:11:22.882140+00:00
SHTC3,23.600,74.360,2022-06-16 18:11:23.384080+00:00
SHTC3,23.600,74.340,2022-06-16 18:11:23.898701+00:00
SHTC3,23.620,74.330,2022-06-16 18:11:24.402712+00:00
SHTC3,23.640,74.370,2022-06-16 18:11:24.918085+00:00
SHTC3,23.620,74.340,2022-06-16 18:11:25.432171+00:00
SHTC3,23.580,74.350,2022-06-16 18:11:25.933241+00:00
SHTC3,23.570,74.340,2022-06-16 18:11:26.448228+00:00
SHTC3,23.610,74.350,2022-06-16 18:11:26.963443+00:00
SHTC3,23.620,74.330,2022-06-16 18:11:27.462093+00:00
SHTC3,23.590,74.330,2022-06-16 18:11:27.975517+00:00
SHTC3,23.600,74.360,2022-06-16 18:11:28.476339+00:00
SHTC3,23.620,74.330,2022-06-16 18:11:28.989957+00:00
SHTC3,23.630,74.340,2022-06-16 18:11:29.491178+00:00
SHTC3,23.610,74.350,2022-06-16 18:11:30.005192+00:00
SHTC3,23.640,74.330,2022-06-16 18:11:30.507146+00:00
SHTC3,23.610,74.360,2022-06-16 18:11:31.010193+00:00
SHTC3,23.590,74.360,2022-06-16 18:11:31.524185+00:00
SHTC3,23.590,74.330,2022-06-16 18:11:32.037083+00:00
SHTC3,23.610,74.340,2022-06-16 18:11:32.538128+00:00
SHTC3,23.600,74.330,2022-06-16 18:11:33.050898+00:00
SHTC3,23.620,74.340,2022-06-16 18:11:33.553501+00:00
SHTC3,23.630,74.330,2022-06-16 18:11:34.068031+00:00
SHTC3,23.620,74.370,2022-06-16 18:11:34.568979+00:00
SHTC3,23.590,74.340,2022-06-16 18:11:35.084780+00:00
SHTC3,23.590,74.330,2022-06-16 18:11:35.599118+00:00
SHTC3,23.610,74.320,2022-06-16 18:11:36.113480+00:00
SHTC3,23.620,74.350,2022-06-16 18:11:36.624305+00:00
SHTC3,23.650,74.330,2022-06-16 18:11:37.126848+00:00
SHTC3,23.590,74.340,2022-06-16 18:11:37.628581+00:00
SHTC3,23.620,74.340,2022-06-16 18:11:38.143088+00:00
SHTC3,23.640,74.320,2022-06-16 18:11:38.657676+00:00
SHTC3,23.640,74.350,2022-06-16 18:11:39.171963+00:00
SHTC3,23.640,74.310,2022-06-16 18:11:39.688244+00:00
SHTC3,23.650,74.310,2022-06-16 18:11:40.202413+00:00
SHTC3,23.640,74.300,2022-06-16 18:11:40.705960+00:00
SHTC3,23.640,74.320,2022-06-16 18:11:41.207962+00:00
SHTC3,23.610,74.320,2022-06-16 18:11:41.719220+00:00
SHTC3,23.650,74.300,2022-06-16 18:11:42.234067+00:00
SHTC3,23.640,74.290,2022-06-16 18:11:42.746673+00:00
SHTC3,23.620,74.300,2022-06-16 18:11:43.262972+00:00
SHTC3,23.600,74.290,2022-06-16 18:11:43.776826+00:00
SHTC3,23.670,74.310,2022-06-16 18:11:44.280970+00:00
SHTC3,23.640,74.300,2022-06-16 18:11:44.793933+00:00
SHTC3,23.650,74.260,2022-06-16 18:11:45.296006+00:00
SHTC3,23.660,74.270,2022-06-16 18:11:45.809683+00:00
SHTC3,23.600,74.270,2022-06-16 18:11:46.324367+00:00
SHTC3,23.660,74.310,2022-06-16 18:11:46.828068+00:00
SHTC3,23.650,74.270,2022-06-16 18:11:47.332417+00:00
SHTC3,23.650,74.280,2022-06-16 18:11:47.847842+00:00
SHTC3,23.660,74.290,2022-06-16 18:11:48.362189+00:00
SHTC3,23.620,74.290,2022-06-16 18:11:48.875131+00:00
SHTC3,23.620,74.280,2022-06-16 18:11:49.380138+00:00
SHTC3,23.640,74.270,2022-06-16 18:11:49.894998+00:00
SHTC3,23.660,74.280,2022-06-16 18:11:50.408595+00:00
SHTC3,23.680,74.260,2022-06-16 18:11:50.922957+00:00
SHTC3,23.630,74.280,2022-06-16 18:11:51.437200+00:00
SHTC3,23.660,74.290,2022-06-16 18:11:51.952308+00:00
SHTC3,23.610,74.280,2022-06-16 18:11:52.463871+00:00
SHTC3,23.650,74.270,2022-06-16 18:11:52.965949+00:00
SHTC3,23.630,74.260,2022-06-16 18:11:53.481158+00:00
SHTC3,23.590,74.240,2022-06-16 18:11:53.983202+00:00
SHTC3,23.640,74.280,2022-06-16 18:11:54.496950+00:00
SHTC3,23.640,74.270,2022-06-16 18:11:55.002628+00:00
SHTC3,23.640,74.270,2022-06-16 18:11:55.517001+00:00
SHTC3,23.640,74.240,2022-06-16 18:11:56.019942+00:00
SHTC3,23.650,74.260,2022-06-16 18:11:56.525062+00:00
SHTC3,23.640,74.230,2022-06-16 18:11:57.038064+00:00
SHTC3,23.630,74.240,2022-06-16 18:11:57.538021+00:00
SHTC3,23.630,74.250,2022-06-16 18:11:58.054822+00:00
SHTC3,23.620,74.230,2022-06-16 18:11:58.565744+00:00
SHTC3,23.660,74.240,2022-06-16 18:11:59.078577+00:00
SHTC3,23.640,74.240,2022-06-16 18:11:59.578113+00:00
SHTC3,23.650,74.230,2022-06-16 18:12:00.094170+00:00
SHTC3,23.670,74.230,2022-06-16 18:12:00.604950+00:00
SHTC3,23.660,74.250,2022-06-16 18:12:01.105802+00:00
SHTC3,23.650,74.230,2022-06-16 18:12:01.605941+00:00
SHTC3,23.670,74.230,2022-06-16 18:12:02.123649+00:00
SHTC3,23.620,74.230,2022-06-16 18:12:02.635909+00:00
SHTC3,23.630,74.220,2022-06-16 18:12:03.150305+00:00
SHTC3,23.640,74.220,2022-06-16 18:12:03.663897+00:00
SHTC3,23.610,74.210,2022-06-16 18:12:04.179938+00:00
SHTC3,23.670,74.240,2022-06-16 18:12:04.685074+00:00
SHTC3,23.670,74.210,2022-06-16 18:12:05.183645+00:00
SHTC3,23.660,74.230,2022-06-16 18:12:05.698300+00:00
SHTC3,23.630,74.220,2022-06-16 18:12:06.201688+00:00
SHTC3,23.650,74.220,2022-06-16 18:12:06.701613+00:00
SHTC3,23.660,74.230,2022-06-16 18:12:07.204693+00:00
SHTC3,23.640,74.210,2022-06-16 18:12:07.719579+00:00
SHTC3,23.670,74.210,2022-06-16 18:12:08.234347+00:00
SHTC3,23.660,74.220,2022-06-16 18:12:08.750174+00:00
SHTC3,23.660,74.190,2022-06-16 18:12:09.264185+00:00
SHTC3,23.630,74.200,2022-06-16 18:12:09.776153+00:00
SHTC3,23.670,74.220,2022-06-16 18:12:10.291601+00:00
SHTC3,23.660,74.200,2022-06-16 18:12:10.795110+00:00
SHTC3,23.700,74.210,2022-06-16 18:12:11.309463+00:00
SHTC3,23.610,74.200,2022-06-16 18:12:11.824096+00:00
SHTC3,23.650,74.210,2022-06-16 18:12:12.324212+00:00
SHTC3,23.660,74.190,2022-06-16 18:12:12.835039+00:00
SHTC3,23.630,74.200,2022-06-16 18:12:13.335289+00:00
SHTC3,23.640,74.180,2022-06-16 18:12:13.850982+00:00
SHTC3,23.660,74.160,2022-06-16 18:12:14.366330+00:00
SHTC3,23.660,74.170,2022-06-16 18:12:14.880134+00:00
SHTC3,23.670,74.150,2022-06-16 18:12:15.395099+00:00
SHTC3,23.670,74.160,2022-06-16 18:12:15.898063+00:00
SHTC3,23.620,74.190,2022-06-16 18:12:16.412327+00:00
SHTC3,23.660,74.200,2022-06-16 18:12:16.925975+00:00
SHTC3,23.650,74.200,2022-06-16 18:12:17.439232+00:00
SHTC3,23.650,74.160,2022-06-16 18:12:17.941260+00:00
SHTC3,23.690,74.180,2022-06-16 18:12:18.455044+00:00
SHTC3,23.680,74.170,2022-06-16 18:12:18.970535+00:00
SHTC3,23.670,74.180,2022-06-16 18:12:19.485569+00:00
SHTC3,23.640,74.170,2022-06-16 18:12:19.999633+00:00
SHTC3,23.660,74.160,2022-06-16 18:12:20.516317+00:00
SHTC3,23.660,74.170,2022-06-16 18:12:21.032221+00:00
SHTC3,23.650,74.140,2022-06-16 18:12:21.545790+00:00
SHTC3,23.650,74.150,2022-06-16 18:12:22.061250+00:00
SHTC3,23.670,74.150,2022-06-16 18:12:22.573804+00:00
SHTC3,23.670,74.150,2022-06-16 18:12:23.089629+00:00
SHTC3,23.660,74.150,2022-06-16 18:12:23.589957+00:00
SHTC3,23.690,74.130,2022-06-16 18:12:24.104566+00:00
SHTC3,23.640,74.150,2022-06-16 18:12:24.618199+00:00
SHTC3,23.660,74.150,2022-06-16 18:12:25.135171+00:00
SHTC3,23.670,74.140,2022-06-16 18:12:25.650247+00:00
SHTC3,23.660,74.130,2022-06-16 18:12:26.163659+00:00
SHTC3,23.680,74.130,2022-06-16 18:12:26.666469+00:00
SHTC3,23.670,74.130,2022-06-16 18:12:27.170944+00:00
SHTC3,23.670,74.140,2022-06-16 18:12:27.674333+00:00
SHTC3,23.690,74.120,2022-06-16 18:12:28.177512+00:00
SHTC3,23.680,74.120,2022-06-16 18:12:28.678900+00:00
SHTC3,23.700,74.130,2022-06-16 18:12:29.182312+00:00
SHTC3,23.670,74.140,2022-06-16 18:12:29.696924+00:00
SHTC3,23.670,74.130,2022-06-16 18:12:30.212697+00:00
SHTC3,23.690,74.100,2022-06-16 18:12:30.711604+00:00
SHTC3,23.670,74.130,2022-06-16 18:12:31.223650+00:00
SHTC3,23.670,74.100,2022-06-16 18:12:31.725987+00:00
SHTC3,23.690,74.120,2022-06-16 18:12:32.242691+00:00
SHTC3,23.660,74.120,2022-06-16 18:12:32.755958+00:00
SHTC3,23.680,74.100,2022-06-16 18:12:33.258106+00:00
SHTC3,23.700,74.110,2022-06-16 18:12:33.771524+00:00
SHTC3,23.660,74.100,2022-06-16 18:12:34.287075+00:00
SHTC3,23.670,74.090,2022-06-16 18:12:34.801237+00:00
SHTC3,23.690,74.110,2022-06-16 18:12:35.316160+00:00
SHTC3,23.710,74.090,2022-06-16 18:12:35.831562+00:00
SHTC3,23.700,74.080,2022-06-16 18:12:36.332983+00:00
SHTC3,23.670,74.070,2022-06-16 18:12:36.835936+00:00
SHTC3,23.670,74.100,2022-06-16 18:12:37.335093+00:00
SHTC3,23.690,74.080,2022-06-16 18:12:37.848462+00:00
SHTC3,23.660,74.070,2022-06-16 18:12:38.362050+00:00
SHTC3,23.710,74.070,2022-06-16 18:12:38.865407+00:00
SHTC3,23.670,74.090,2022-06-16 18:12:39.364882+00:00
SHTC3,23.680,74.070,2022-06-16 18:12:39.881732+00:00
SHTC3,23.680,74.080,2022-06-16 18:12:40.395038+00:00
SHTC3,23.670,74.070,2022-06-16 18:12:40.894582+00:00
SHTC3,23.680,74.070,2022-06-16 18:12:41.409989+00:00
SHTC3,23.710,74.080,2022-06-16 18:12:41.924608+00:00
SHTC3,23.710,74.060,2022-06-16 18:12:42.441148+00:00
SHTC3,23.660,74.080,2022-06-16 18:12:42.953308+00:00
SHTC3,23.670,74.080,2022-06-16 18:12:43.453911+00:00
SHTC3,23.680,74.070,2022-06-16 18:12:43.966703+00:00
SHTC3,23.690,74.090,2022-06-16 18:12:44.482981+00:00
SHTC3,23.690,74.060,2022-06-16 18:12:44.985754+00:00
SHTC3,23.710,74.060,2022-06-16 18:12:45.500096+00:00
SHTC3,23.670,74.060,2022-06-16 18:12:46.013498+00:00
SHTC3,23.670,74.070,2022-06-16 18:12:46.517888+00:00
SHTC3,23.720,74.020,2022-06-16 18:12:47.019628+00:00
SHTC3,23.680,74.070,2022-06-16 18:12:47.534657+00:00
SHTC3,23.680,74.050,2022-06-16 18:12:48.051604+00:00
SHTC3,23.690,74.020,2022-06-16 18:12:48.567582+00:00
SHTC3,23.690,74.030,2022-06-16 18:12:49.069595+00:00
SHTC3,23.690,74.010,2022-06-16 18:12:49.582041+00:00
SHTC3,23.710,74.020,2022-06-16 18:12:50.094490+00:00
SHTC3,23.720,73.980,2022-06-16 18:12:50.611570+00:00
SHTC3,23.680,74.010,2022-06-16 18:12:51.124675+00:00
SHTC3,23.690,74.010,2022-06-16 18:12:51.637786+00:00
SHTC3,23.710,74.010,2022-06-16 18:12:52.150874+00:00
SHTC3,23.690,74.000,2022-06-16 18:12:52.664868+00:00
SHTC3,23.680,74.000,2022-06-16 18:12:53.167193+00:00
SHTC3,23.670,74.020,2022-06-16 18:12:53.680608+00:00
SHTC3,23.680,74.010,2022-06-16 18:12:54.182712+00:00
SHTC3,23.700,74.000,2022-06-16 18:12:54.682806+00:00
SHTC3,23.690,74.010,2022-06-16 18:12:55.185255+00:00
SHTC3,23.690,74.000,2022-06-16 18:12:55.688289+00:00
SHTC3,23.700,73.990,2022-06-16 18:12:56.203263+00:00
SHTC3,23.720,73.980,2022-06-16 18:12:56.718008+00:00
SHTC3,23.690,73.980,2022-06-16 18:12:57.231598+00:00
SHTC3,23.680,73.980,2022-06-16 18:12:57.745119+00:00
SHTC3,23.700,74.000,2022-06-16 18:12:58.246283+00:00
SHTC3,23.710,73.970,2022-06-16 18:12:58.748236+00:00
SHTC3,23.710,73.980,2022-06-16 18:12:59.261051+00:00
SHTC3,23.720,73.990,2022-06-16 18:12:59.774142+00:00
SHTC3,23.700,73.980,2022-06-16 18:13:00.291560+00:00
SHTC3,23.690,73.980,2022-06-16 18:13:00.790936+00:00
SHTC3,23.690,73.970,2022-06-16 18:13:01.292028+00:00
SHTC3,23.680,74.000,2022-06-16 18:13:01.806471+00:00
SHTC3,23.690,73.980,2022-06-16 18:13:02.307284+00:00
SHTC3,23.710,73.990,2022-06-16 18:13:02.819927+00:00
SHTC3,23.700,73.970,2022-06-16 18:13:03.321011+00:00
SHTC3,23.690,73.980,2022-06-16 18:13:03.821957+00:00
SHTC3,23.720,73.990,2022-06-16 18:13:04.336451+00:00
SHTC3,23.730,73.970,2022-06-16 18:13:04.852920+00:00
SHTC3,23.700,73.970,2022-06-16 18:13:05.356570+00:00
SHTC3,23.710,73.970,2022-06-16 18:13:05.871240+00:00
SHTC3,23.710,73.950,2022-06-16 18:13:06.371248+00:00
SHTC3,23.670,73.950,2022-06-16 18:13:06.888028+00:00
SHTC3,23.700,73.970,2022-06-16 18:13:07.401556+00:00
SHTC3,23.710,73.950,2022-06-16 18:13:07.914932+00:00
SHTC3,23.720,73.960,2022-06-16 18:13:08.416721+00:00
SHTC3,23.690,73.940,2022-06-16 18:13:08.931921+00:00
SHTC3,23.690,73.950,2022-06-16 18:13:09.448018+00:00
SHTC3,23.700,73.940,2022-06-16 18:13:09.961906+00:00
SHTC3,23.700,73.950,2022-06-16 18:13:10.475918+00:00
SHTC3,23.670,73.950,2022-06-16 18:13:10.989926+00:00
SHTC3,23.700,73.930,2022-06-16 18:13:11.489903+00:00
SHTC3,23.680,73.930,2022-06-16 18:13:12.006735+00:00
SHTC3,23.700,73.940,2022-06-16 18:13:12.506548+00:00
SHTC3,23.710,73.930,2022-06-16 18:13:13.008744+00:00
SHTC3,23.700,73.940,2022-06-16 18:13:13.523480+00:00
SHTC3,23.710,73.940,2022-06-16 18:13:14.035929+00:00
SHTC3,23.690,73.930,2022-06-16 18:13:14.551561+00:00
SHTC3,23.710,73.930,2022-06-16 18:13:15.063645+00:00
SHTC3,23.680,73.940,2022-06-16 18:13:15.578571+00:00
SHTC3,23.690,73.930,2022-06-16 18:13:16.094302+00:00
SHTC3,23.670,73.930,2022-06-16 18:13:16.606721+00:00
SHTC3,23.720,73.920,2022-06-16 18:13:17.108601+00:00
SHTC3,23.710,73.930,2022-06-16 18:13:17.621463+00:00
SHTC3,23.680,73.940,2022-06-16 18:13:18.136782+00:00
SHTC3,23.710,73.960,2022-06-16 18:13:18.650371+00:00
SHTC3,23.710,73.910,2022-06-16 18:13:19.163223+00:00
