Timestamp,Current(A)_Arbin,Voltage(V)_Arbin,Power(W)_Arbin,Charge_Capacity(Ah)_Arbin,Discharge_Capacity(Ah)_Arbin,Charge_Energy(Wh)_Arbin,Discharge_Energy(Wh)_Arbin,Voltage(V)_LC709203F,SOC(%)_LC709203F,Voltage(V)_MAX17043,SOC(%)_MAX17043
0.0,0.0,3.63468,0.0,0.0,0.0,0.0,0.0,3.796,91.7,3.639,126.926
0.466,0.0,3.63468,0.0,0.0,0.0,0.0,0.0,3.626,96.2,3.634,126.77
1.022,-0.00013,3.44871,-0.00045,0.0,0.0,0.0,0.0,3.632,96.2,3.641,126.77
1.488,0.0,3.62992,0.0,0.0,0.0,0.0,0.0,3.632,96.2,3.639,126.77
2.028,0.0,3.63253,0.0,0.0,0.0,0.0,0.0,3.629,96.2,3.639,126.77
2.509,0.0,3.63569,0.0,0.0,0.0,0.0,0.0,3.632,96.2,3.636,126.77
3.068,0.0,3.63355,0.0,0.0,0.0,0.0,0.0,3.624,96.2,3.634,126.609
3.532,0.0,3.63457,0.0,0.0,0.0,0.0,0.0,3.632,96.2,3.638,126.609
4.087,0.0,3.63327,0.0,0.0,0.0,0.0,0.0,3.632,96.2,3.641,126.609
4.554,0.0,3.63235,0.0,0.0,0.0,0.0,0.0,3.629,96.2,3.639,126.609
5.11,0.0,3.634,0.0,0.0,0.0,0.0,0.0,3.629,96.2,3.639,126.609
5.577,0.0,3.63315,0.0,0.0,0.0,0.0,0.0,3.629,96.2,3.639,126.609
6.138,0.0,3.62996,0.0,0.0,0.0,0.0,0.0,3.626,96.2,3.636,126.453
6.604,0.0,3.63142,0.0,0.0,0.0,0.0,0.0,3.629,96.1,3.639,126.453
7.159,0.0,3.6327,0.0,0.0,0.0,0.0,0.0,3.629,96.1,3.638,126.453
7.625,0.0,3.63127,0.0,0.0,0.0,0.0,0.0,3.626,96.1,3.635,126.453
8.182,0.0,3.63033,0.0,0.0,0.0,0.0,0.0,3.626,96.1,3.635,126.453
8.648,0.0,3.62992,0.0,0.0,0.0,0.0,0.0,3.626,96.1,3.636,126.293
9.203,0.0,3.63249,0.0,0.0,0.0,0.0,0.0,3.624,96.1,3.636,126.293
9.667,0.0,3.63288,0.0,0.0,0.0,0.0,0.0,3.624,96.1,3.634,126.293
10.228,0.0,3.63308,0.0,0.0,0.0,0.0,0.0,3.624,96.1,3.634,126.293
10.697,0.0,3.63285,0.0,0.0,0.0,0.0,0.0,3.629,96.1,3.636,126.293
11.259,0.0,3.63473,0.0,0.0,0.0,0.0,0.0,3.629,96.1,3.638,126.137
11.711,0.0,3.63463,0.0,0.0,0.0,0.0,0.0,3.629,96.1,3.638,126.137
12.272,0.0,3.63516,0.0,0.0,0.0,0.0,0.0,3.632,96.1,3.638,126.137
12.737,0.0,3.63398,0.0,0.0,0.0,0.0,0.0,3.632,96.1,3.64,126.137
13.284,0.0,3.63296,0.0,0.0,0.0,0.0,0.0,3.629,96.0,3.641,126.137
13.748,0.0,3.63288,0.0,0.0,0.0,0.0,0.0,3.629,96.0,3.641,126.137
14.297,0.0,3.63292,0.0,0.0,0.0,0.0,0.0,3.629,96.0,3.639,125.977
14.78,0.0,3.63295,0.0,0.0,0.0,0.0,0.0,3.629,96.0,3.639,125.977
15.34,0.0,3.63282,0.0,0.0,0.0,0.0,0.0,3.629,96.0,3.638,125.977
15.807,0.0,3.63283,0.0,0.0,0.0,0.0,0.0,3.629,96.0,3.638,125.977
16.365,0.0,3.63288,0.0,0.0,0.0,0.0,0.0,3.629,96.0,3.638,125.977
16.829,0.0,3.63567,0.0,0.0,0.0,0.0,0.0,3.629,96.0,3.638,125.82
17.392,0.0,3.63556,0.0,0.0,0.0,0.0,0.0,3.629,96.0,3.638,125.82
17.853,0.0,3.63631,0.0,0.0,0.0,0.0,0.0,3.632,96.0,3.641,125.82
18.413,0.0,3.63583,0.0,0.0,0.0,0.0,0.0,3.632,96.0,3.641,125.82
18.879,0.0,3.63586,0.0,0.0,0.0,0.0,0.0,3.632,96.0,3.642,125.82
19.439,0.0,3.63579,0.0,0.0,0.0,0.0,0.0,3.632,96.0,3.641,125.82
19.908,0.0,3.63586,0.0,0.0,0.0,0.0,0.0,3.632,96.0,3.641,125.66
20.468,0.0,3.63578,0.0,0.0,0.0,0.0,0.0,3.632,95.9,3.641,125.66
20.933,0.0,3.63661,0.0,0.0,0.0,0.0,0.0,3.632,95.9,3.641,125.66
21.493,0.0,3.63691,0.0,0.0,0.0,0.0,0.0,3.632,95.9,3.641,125.66
21.947,0.0,3.63691,0.0,0.0,0.0,0.0,0.0,3.632,95.9,3.642,125.66
22.499,0.0,3.6368,0.0,0.0,0.0,0.0,0.0,3.634,95.9,3.644,125.504
22.967,0.0,3.6368,0.0,0.0,0.0,0.0,0.0,3.634,95.9,3.644,125.504
23.531,0.0,3.63681,0.0,0.0,0.0,0.0,0.0,3.634,95.9,3.644,125.504
23.997,0.0,3.63662,0.0,0.0,0.0,0.0,0.0,3.634,95.9,3.644,125.504
24.557,0.0,3.63702,0.0,0.0,0.0,0.0,0.0,3.634,95.9,3.644,125.504
25.021,0.0,3.63657,0.0,0.0,0.0,0.0,0.0,3.634,95.9,3.644,125.504
25.564,0.0,3.63663,0.0,0.0,0.0,0.0,0.0,3.634,95.9,3.642,125.344
26.046,0.0,3.63654,0.0,0.0,0.0,0.0,0.0,3.634,95.9,3.644,125.344
26.608,0.0,3.63641,0.0,0.0,0.0,0.0,0.0,3.632,95.9,3.642,125.344
27.058,0.0,3.63637,0.0,0.0,0.0,0.0,0.0,3.632,95.9,3.642,125.344
27.616,0.0,3.63623,0.0,0.0,0.0,0.0,0.0,3.632,95.9,3.642,125.344
28.082,0.0,3.63641,0.0,0.0,0.0,0.0,0.0,3.634,95.9,3.644,125.188
28.644,0.0,3.63626,0.0,0.0,0.0,0.0,0.0,3.634,95.8,3.644,125.188
29.108,0.0,3.63618,0.0,0.0,0.0,0.0,0.0,3.634,95.8,3.642,125.188
29.67,0.0,3.63624,0.0,0.0,0.0,0.0,0.0,3.632,95.8,3.644,125.188
30.138,0.0,3.63636,0.0,0.0,0.0,0.0,0.0,3.634,95.8,3.642,125.188
30.701,0.0,3.63658,0.0,0.0,0.0,0.0,0.0,3.634,95.8,3.642,125.188
31.155,0.0,3.63663,0.0,0.0,0.0,0.0,0.0,3.632,95.8,3.642,125.027
31.711,0.0,3.63674,0.0,0.0,0.0,0.0,0.0,3.634,95.8,3.642,125.027
32.176,0.0,3.63692,0.0,0.0,0.0,0.0,0.0,3.632,95.8,3.642,125.027
32.734,0.0,3.63693,0.0,0.0,0.0,0.0,0.0,3.632,95.8,3.644,125.027
33.202,0.0,3.63696,0.0,0.0,0.0,0.0,0.0,3.634,95.8,3.644,125.027
33.761,0.0,3.63694,0.0,0.0,0.0,0.0,0.0,3.634,95.8,3.644,124.871
34.215,0.0,3.63707,0.0,0.0,0.0,0.0,0.0,3.634,95.8,3.644,124.871
34.774,0.0,3.63735,0.0,0.0,0.0,0.0,0.0,3.634,95.8,3.644,124.871
35.235,0.0,3.63733,0.0,0.0,0.0,0.0,0.0,3.632,95.8,3.644,124.871
35.793,0.0,3.63735,0.0,0.0,0.0,0.0,0.0,3.634,95.7,3.644,124.871
36.261,0.0,3.63767,0.0,0.0,0.0,0.0,0.0,3.634,95.7,3.644,124.711
36.821,0.0,3.63766,0.0,0.0,0.0,0.0,0.0,3.634,95.7,3.644,124.711
37.288,0.0,3.63763,0.0,0.0,0.0,0.0,0.0,3.637,95.7,3.644,124.711
37.848,0.0,3.63778,0.0,0.0,0.0,0.0,0.0,3.634,95.7,3.644,124.711
38.318,0.0,3.63793,0.0,0.0,0.0,0.0,0.0,3.634,95.7,3.644,124.711
38.875,0.0,3.63797,0.0,0.0,0.0,0.0,0.0,3.634,95.7,3.644,124.711
39.338,0.0,3.63803,0.0,0.0,0.0,0.0,0.0,3.637,95.7,3.645,124.555
39.897,0.0,3.63811,0.0,0.0,0.0,0.0,0.0,3.634,95.7,3.645,124.555
40.351,0.0,3.63822,0.0,0.0,0.0,0.0,0.0,3.637,95.7,3.645,124.555
40.889,0.0,3.63823,0.0,0.0,0.0,0.0,0.0,3.637,95.7,3.645,124.555
41.371,0.0,3.63818,0.0,0.0,0.0,0.0,0.0,3.637,95.7,3.645,124.555
41.934,0.0,3.63819,0.0,0.0,0.0,0.0,0.0,3.637,95.7,3.645,124.555
42.386,0.0,3.63818,0.0,0.0,0.0,0.0,0.0,3.637,95.7,3.645,124.395
42.946,0.0,3.63822,0.0,0.0,0.0,0.0,0.0,3.637,95.7,3.645,124.395
43.407,0.0,3.63826,0.0,0.0,0.0,0.0,0.0,3.637,95.7,3.645,124.395
43.968,0.0,3.63831,0.0,0.0,0.0,0.0,0.0,3.634,95.6,3.645,124.395
44.432,0.0,3.63834,0.0,0.0,0.0,0.0,0.0,3.634,95.6,3.645,124.395
44.989,0.0,3.63843,0.0,0.0,0.0,0.0,0.0,3.637,95.6,3.646,124.238
45.454,0.0,3.63843,0.0,0.0,0.0,0.0,0.0,3.637,95.6,3.646,124.238
46.011,0.0,3.63873,0.0,0.0,0.0,0.0,0.0,3.634,95.6,3.646,124.238
46.478,0.0,3.63891,0.0,0.0,0.0,0.0,0.0,3.637,95.6,3.646,124.238
47.021,0.0,3.63929,0.0,0.0,0.0,0.0,0.0,3.637,95.6,3.646,124.238
47.5,0.0,3.63938,0.0,0.0,0.0,0.0,0.0,3.637,95.6,3.646,124.238
48.06,0.0,3.63937,0.0,0.0,0.0,0.0,0.0,3.637,95.6,3.646,124.078
48.528,0.0,3.63935,0.0,0.0,0.0,0.0,0.0,3.637,95.6,3.646,124.078
49.089,0.0,3.63924,0.0,0.0,0.0,0.0,0.0,3.637,95.6,3.646,124.078
49.555,0.0,3.63909,0.0,0.0,0.0,0.0,0.0,3.637,95.6,3.646,124.078
50.11,0.0,3.63914,0.0,0.0,0.0,0.0,0.0,3.637,95.6,3.646,124.078
50.576,0.0,3.63915,0.0,0.0,0.0,0.0,0.0,3.637,95.6,3.646,123.922
51.134,0.0,3.63916,0.0,0.0,0.0,0.0,0.0,3.637,95.6,3.646,123.922
51.599,0.0,3.63919,0.0,0.0,0.0,0.0,0.0,3.637,95.5,3.646,123.922
52.161,0.0,3.63928,0.0,0.0,0.0,0.0,0.0,3.637,95.5,3.646,123.922
52.612,0.0,3.63939,0.0,0.0,0.0,0.0,0.0,3.637,95.5,3.646,123.922
53.173,0.0,3.63928,0.0,0.0,0.0,0.0,0.0,3.637,95.5,3.646,123.922
53.64,0.0,3.63943,0.0,0.0,0.0,0.0,0.0,3.634,95.5,3.646,123.762
54.197,0.0,3.63948,0.0,0.0,0.0,0.0,0.0,3.637,95.5,3.646,123.762
54.652,0.0,3.6395,0.0,0.0,0.0,0.0,0.0,3.637,95.5,3.646,123.762
55.209,0.0,3.63959,0.0,0.0,0.0,0.0,0.0,3.64,95.5,3.646,123.762
55.679,0.0,3.63967,0.0,0.0,0.0,0.0,0.0,3.637,95.5,3.646,123.762
56.221,0.0,3.63974,0.0,0.0,0.0,0.0,0.0,3.637,95.5,3.646,123.605
56.709,0.0,3.63978,0.0,0.0,0.0,0.0,0.0,3.637,95.5,3.648,123.605
57.272,0.0,3.63974,0.0,0.0,0.0,0.0,0.0,3.637,95.5,3.648,123.605
57.724,0.0,3.6398,0.0,0.0,0.0,0.0,0.0,3.637,95.5,3.648,123.605
58.268,0.0,3.63985,0.0,0.0,0.0,0.0,0.0,3.637,95.5,3.648,123.605
58.749,0.0,3.63987,0.0,0.0,0.0,0.0,0.0,3.637,95.5,3.648,123.605
59.306,0.0,3.63989,0.0,0.0,0.0,0.0,0.0,3.637,95.5,3.648,123.445
59.772,0.0,3.63988,0.0,0.0,0.0,0.0,0.0,3.637,95.4,3.648,123.445
60.327,0.0,3.63988,0.0,0.0,0.0,0.0,0.0,3.637,95.4,3.648,123.445
60.795,0.0,3.63984,0.0,0.0,0.0,0.0,0.0,3.637,95.4,3.648,123.445
61.338,0.0,3.6399,0.0,0.0,0.0,0.0,0.0,3.637,95.4,3.648,123.445
61.812,0.0,3.63991,0.0,0.0,0.0,0.0,0.0,3.637,95.4,3.648,123.445
62.371,0.0,3.63991,0.0,0.0,0.0,0.0,0.0,3.637,95.4,3.648,123.289
62.834,0.0,3.63996,0.0,0.0,0.0,0.0,0.0,3.637,95.4,3.648,123.289
63.396,0.0,3.63997,0.0,0.0,0.0,0.0,0.0,3.637,95.4,3.648,123.289
63.86,0.0,3.63994,0.0,0.0,0.0,0.0,0.0,3.637,95.4,3.648,123.289
64.422,0.0,3.64005,0.0,0.0,0.0,0.0,0.0,3.637,95.4,3.648,123.289
64.887,0.0,3.64008,0.0,0.0,0.0,0.0,0.0,3.637,95.4,3.649,123.129
65.451,0.0,3.64004,0.0,0.0,0.0,0.0,0.0,3.64,95.4,3.649,123.129
65.918,0.0,3.64015,0.0,0.0,0.0,0.0,0.0,3.64,95.4,3.649,123.129
66.479,0.0,3.64026,0.0,0.0,0.0,0.0,0.0,3.637,95.4,3.649,123.129
66.944,0.0,3.64026,0.0,0.0,0.0,0.0,0.0,3.637,95.3,3.649,123.129
67.506,0.0,3.64031,0.0,0.0,0.0,0.0,0.0,3.64,95.3,3.649,123.129
67.972,0.0,3.64031,0.0,0.0,0.0,0.0,0.0,3.64,95.3,3.649,122.973
68.536,0.0,3.64036,0.0,0.0,0.0,0.0,0.0,3.637,95.3,3.649,122.973
68.983,0.0,3.64048,0.0,0.0,0.0,0.0,0.0,3.637,95.3,3.649,122.973
69.541,0.0,3.6405,0.0,0.0,0.0,0.0,0.0,3.637,95.3,3.649,122.973
70.007,0.0,3.64052,0.0,0.0,0.0,0.0,0.0,3.637,95.3,3.649,122.973
70.571,0.0,3.64053,0.0,0.0,0.0,0.0,0.0,3.637,95.3,3.649,122.813
71.02,0.0,3.64048,0.0,0.0,0.0,0.0,0.0,3.637,95.3,3.649,122.813
71.578,0.0,3.64035,0.0,0.0,0.0,0.0,0.0,3.637,95.3,3.649,122.813
72.045,0.0,3.64024,0.0,0.0,0.0,0.0,0.0,3.637,95.3,3.649,122.813
72.603,0.0,3.64026,0.0,0.0,0.0,0.0,0.0,3.637,95.3,3.649,122.813
73.07,0.0,3.64011,0.0,0.0,0.0,0.0,0.0,3.64,95.3,3.649,122.813
73.625,0.0,3.64013,0.0,0.0,0.0,0.0,0.0,3.637,95.3,3.649,122.656
74.093,0.0,3.64026,0.0,0.0,0.0,0.0,0.0,3.64,95.3,3.649,122.656
74.659,0.0,3.64027,0.0,0.0,0.0,0.0,0.0,3.64,95.3,3.649,122.656
75.107,0.0,3.64037,0.0,0.0,0.0,0.0,0.0,3.64,95.3,3.649,122.656
75.678,0.0,3.64041,0.0,0.0,0.0,0.0,0.0,3.637,95.2,3.649,122.656
76.117,0.0,3.64047,0.0,0.0,0.0,0.0,0.0,3.637,95.2,3.649,122.656
76.679,0.0,3.64045,0.0,0.0,0.0,0.0,0.0,3.637,95.2,3.649,122.496
77.14,0.0,3.64046,0.0,0.0,0.0,0.0,0.0,3.637,95.2,3.649,122.496
77.698,0.0,3.64048,0.0,0.0,0.0,0.0,0.0,3.637,95.2,3.649,122.496
78.15,0.0,3.64047,0.0,0.0,0.0,0.0,0.0,3.637,95.2,3.649,122.496
78.709,0.0,3.6405,0.0,0.0,0.0,0.0,0.0,3.637,95.2,3.649,122.496
79.165,0.0,3.64055,0.0,0.0,0.0,0.0,0.0,3.64,95.2,3.649,122.496
79.724,0.0,3.64057,0.0,0.0,0.0,0.0,0.0,3.637,95.2,3.649,122.34
80.192,0.0,3.6406,0.0,0.0,0.0,0.0,0.0,3.637,95.2,3.649,122.34
80.751,0.0,3.64059,0.0,0.0,0.0,0.0,0.0,3.637,95.2,3.649,122.34
81.192,0.0,3.64059,0.0,0.0,0.0,0.0,0.0,3.637,95.2,3.649,122.34
81.713,0.0,3.64063,0.0,0.0,0.0,0.0,0.0,3.637,95.2,3.649,122.34
82.201,0.0,3.64059,0.0,0.0,0.0,0.0,0.0,3.637,95.2,3.649,122.18
82.706,0.0,3.64062,0.0,0.0,0.0,0.0,0.0,3.64,95.2,3.649,122.18
83.21,0.0,3.64069,0.0,0.0,0.0,0.0,0.0,3.637,95.1,3.649,122.18
83.712,0.0,3.64072,0.0,0.0,0.0,0.0,0.0,3.637,95.1,3.649,122.18
84.262,0.0,3.64072,0.0,0.0,0.0,0.0,0.0,3.64,95.1,3.649,122.18
84.72,0.0,3.64071,0.0,0.0,0.0,0.0,0.0,3.637,95.1,3.649,122.18
85.254,0.0,3.64074,0.0,0.0,0.0,0.0,0.0,3.64,95.1,3.649,122.023
85.758,0.0,3.64076,0.0,0.0,0.0,0.0,0.0,3.64,95.1,3.649,122.023
86.284,0.0,3.64068,0.0,0.0,0.0,0.0,0.0,3.637,95.1,3.649,122.023
86.794,0.0,3.64069,0.0,0.0,0.0,0.0,0.0,3.637,95.1,3.649,122.023
87.254,0.0,3.64077,0.0,0.0,0.0,0.0,0.0,3.64,95.1,3.649,122.023
87.779,0.0,3.64081,0.0,0.0,0.0,0.0,0.0,3.64,95.1,3.649,122.023
88.491,0.0,3.64082,0.0,0.0,0.0,0.0,0.0,3.64,95.1,3.649,121.863
88.807,0.0,3.64082,0.0,0.0,0.0,0.0,0.0,3.64,95.1,3.649,121.863
89.347,0.0,3.64079,0.0,0.0,0.0,0.0,0.0,3.64,95.1,3.649,121.863
89.785,0.0,3.64082,0.0,0.0,0.0,0.0,0.0,3.637,95.1,3.649,121.863
90.307,0.0,3.64081,0.0,0.0,0.0,0.0,0.0,3.64,95.1,3.649,121.863
90.843,0.0,3.64066,0.0,0.0,0.0,0.0,0.0,3.637,95.0,3.649,121.863
91.305,0.0,3.64083,0.0,0.0,0.0,0.0,0.0,3.637,95.0,3.649,121.707
91.862,0.0,3.64088,0.0,0.0,0.0,0.0,0.0,3.64,95.0,3.649,121.707
92.321,0.0,3.64082,0.0,0.0,0.0,0.0,0.0,3.64,95.0,3.649,121.707
92.894,0.0,3.64089,0.0,0.0,0.0,0.0,0.0,3.64,95.0,3.649,121.707
93.334,0.0,3.64085,0.0,0.0,0.0,0.0,0.0,3.637,95.0,3.649,121.707
93.907,0.0,3.64091,0.0,0.0,0.0,0.0,0.0,3.64,95.0,3.649,121.547
94.352,0.0,3.64089,0.0,0.0,0.0,0.0,0.0,3.64,95.0,3.649,121.547
94.927,0.0,3.64091,0.0,0.0,0.0,0.0,0.0,3.64,95.0,3.649,121.547
95.374,0.0,3.64092,0.0,0.0,0.0,0.0,0.0,3.64,95.0,3.649,121.547
95.949,0.0,3.64094,0.0,0.0,0.0,0.0,0.0,3.637,95.0,3.649,121.547
96.397,0.0,3.64095,0.0,0.0,0.0,0.0,0.0,3.637,95.0,3.649,121.547
96.974,0.0,3.641,0.0,0.0,0.0,0.0,0.0,3.64,95.0,3.649,121.391
97.419,0.0,3.641,0.0,0.0,0.0,0.0,0.0,3.64,95.0,3.649,121.391
97.976,0.0,3.64095,0.0,0.0,0.0,0.0,0.0,3.637,95.0,3.649,121.391
98.44,0.0,3.64095,0.0,0.0,0.0,0.0,0.0,3.637,94.9,3.649,121.391
99.016,0.0,3.64097,0.0,0.0,0.0,0.0,0.0,3.637,94.9,3.649,121.391
99.462,0.0,3.64097,0.0,0.0,0.0,0.0,0.0,3.637,94.9,3.649,121.391
100.038,0.0,3.64113,0.0,0.0,0.0,0.0,0.0,3.64,94.9,3.649,121.23
100.485,0.0,3.6412,0.0,0.0,0.0,0.0,0.0,3.64,94.9,3.649,121.23
101.058,0.0,3.64124,0.0,0.0,0.0,0.0,0.0,3.64,94.9,3.649,121.23
101.501,0.0,3.64123,0.0,0.0,0.0,0.0,0.0,3.637,94.9,3.649,121.23
102.074,0.0,3.64124,0.0,0.0,0.0,0.0,0.0,3.637,94.9,3.649,121.23
102.519,0.0,3.64132,0.0,0.0,0.0,0.0,0.0,3.64,94.9,3.649,121.23
103.092,0.0,3.64128,0.0,0.0,0.0,0.0,0.0,3.64,94.9,3.649,121.074
103.54,0.0,3.64117,0.0,0.0,0.0,0.0,0.0,3.64,94.9,3.649,121.074
104.116,0.0,3.64111,0.0,0.0,0.0,0.0,0.0,3.637,94.9,3.649,121.074
104.562,0.0,3.64084,0.0,0.0,0.0,0.0,0.0,3.637,94.9,3.649,121.074
105.138,0.0,3.64104,0.0,0.0,0.0,0.0,0.0,3.637,94.9,3.649,121.074
105.583,0.0,3.64093,0.0,0.0,0.0,0.0,0.0,3.64,94.9,3.649,120.914
106.153,0.0,3.64096,0.0,0.0,0.0,0.0,0.0,3.64,94.9,3.649,120.914
106.598,0.0,3.64103,0.0,0.0,0.0,0.0,0.0,3.64,94.9,3.649,120.914
107.174,0.0,3.64117,0.0,0.0,0.0,0.0,0.0,3.637,94.8,3.649,120.914
107.62,0.0,3.64114,0.0,0.0,0.0,0.0,0.0,3.64,94.8,3.649,120.914
108.192,0.0,3.64116,0.0,0.0,0.0,0.0,0.0,3.64,94.8,3.649,120.914
108.636,0.0,3.64115,0.0,0.0,0.0,0.0,0.0,3.637,94.8,3.649,120.758
109.208,0.0,3.64108,0.0,0.0,0.0,0.0,0.0,3.637,94.8,3.649,120.758
109.652,0.0,3.64108,0.0,0.0,0.0,0.0,0.0,3.64,94.8,3.649,120.758
110.222,0.0,3.64118,0.0,0.0,0.0,0.0,0.0,3.64,94.8,3.649,120.758
110.667,0.0,3.64122,0.0,0.0,0.0,0.0,0.0,3.64,94.8,3.649,120.758
111.243,0.0,3.64122,0.0,0.0,0.0,0.0,0.0,3.64,94.8,3.649,120.758
111.69,0.0,3.64123,0.0,0.0,0.0,0.0,0.0,3.64,94.8,3.649,120.598
112.264,0.0,3.64126,0.0,0.0,0.0,0.0,0.0,3.64,94.8,3.649,120.598
112.706,0.0,3.64122,0.0,0.0,0.0,0.0,0.0,3.64,94.8,3.649,120.598
113.279,0.0,3.64126,0.0,0.0,0.0,0.0,0.0,3.637,94.8,3.649,120.598
113.727,0.0,3.64123,0.0,0.0,0.0,0.0,0.0,3.64,94.8,3.649,120.598
114.302,0.0,3.64122,0.0,0.0,0.0,0.0,0.0,3.64,94.8,3.649,120.598
114.749,0.0,3.64129,0.0,0.0,0.0,0.0,0.0,3.64,94.8,3.649,120.441
115.325,0.0,3.64131,0.0,0.0,0.0,0.0,0.0,3.637,94.7,3.649,120.441
115.77,0.0,3.6411,0.0,0.0,0.0,0.0,0.0,3.637,94.7,3.649,120.441
116.346,0.0,3.64131,0.0,0.0,0.0,0.0,0.0,3.64,94.7,3.649,120.441
116.794,0.0,3.64137,0.0,0.0,0.0,0.0,0.0,3.64,94.7,3.649,120.441
117.369,0.0,3.64132,0.0,0.0,0.0,0.0,0.0,3.64,94.7,3.649,120.441
117.812,0.0,3.6413,0.0,0.0,0.0,0.0,0.0,3.64,94.7,3.649,120.281
118.369,0.0,3.64133,0.0,0.0,0.0,0.0,0.0,3.637,94.7,3.649,120.281
118.831,0.0,3.64132,0.0,0.0,0.0,0.0,0.0,3.64,94.7,3.649,120.281
119.406,0.0,3.64137,0.0,0.0,0.0,0.0,0.0,3.64,94.7,3.649,120.281
119.854,0.0,3.64131,0.0,0.0,0.0,0.0,0.0,3.64,94.7,3.649,120.281
120.429,0.0,3.64131,0.0,0.0,0.0,0.0,0.0,3.64,94.7,3.649,120.281
120.874,0.0,3.64135,0.0,0.0,0.0,0.0,0.0,3.64,94.7,3.649,120.125
121.45,0.0,3.64133,0.0,0.0,0.0,0.0,0.0,3.64,94.7,3.649,120.125
121.894,0.5,3.82716,1.91358,7e-05,0.0,0.00026,0.0,3.64,94.7,3.649,120.125
122.466,0.5,3.82762,1.91381,0.00014,0.0,0.00053,0.0,3.64,94.7,3.649,120.125
122.904,0.5,3.82787,1.91394,0.00021,0.0,0.00079,0.0,3.819,94.7,3.744,120.125
123.482,0.5,3.82807,1.91404,0.00028,0.0,0.00106,0.0,3.819,94.7,3.832,120.125
123.928,0.5,3.82819,1.9141,0.00035,0.0,0.00133,0.0,3.828,94.6,3.834,119.965
124.504,0.5,3.82855,1.91428,0.00042,0.0,0.00159,0.0,3.828,94.6,3.834,119.965
124.952,0.5,3.82876,1.91438,0.00048,0.0,0.00186,0.0,3.825,94.6,3.834,119.965
125.526,0.5,3.82904,1.91452,0.00062,0.0,0.00239,0.0,3.825,94.6,3.834,119.965
125.969,0.5,3.82904,1.91452,0.00062,0.0,0.00239,0.0,3.825,94.6,3.834,119.965
126.546,0.5,3.82941,1.91471,0.00076,0.0,0.00292,0.0,3.825,94.6,3.834,119.965
126.992,0.5,3.82941,1.91471,0.00076,0.0,0.00292,0.0,3.828,94.6,3.835,119.965
127.567,0.5,3.82982,1.91491,0.0009,0.0,0.00345,0.0,3.825,94.6,3.835,119.965
128.014,0.5,3.82982,1.91491,0.0009,0.0,0.00345,0.0,3.816,94.6,3.835,119.809
128.59,0.5,3.8302,1.9151,0.00104,0.0,0.00398,0.0,3.825,94.6,3.835,119.809
129.037,0.5,3.83033,1.91517,0.00111,0.0,0.00425,0.0,3.819,94.6,3.835,119.809
129.609,0.5,3.83047,1.91524,0.00118,0.0,0.00451,0.0,3.825,94.6,3.836,119.809
130.054,0.5,3.83064,1.91532,0.00125,0.0,0.00478,0.0,3.825,94.6,3.836,119.809
130.63,0.5,3.83083,1.91542,0.00132,0.0,0.00504,0.0,3.825,94.6,3.836,119.809
131.077,0.5,3.83065,1.91533,0.00139,0.0,0.00531,0.0,3.825,94.6,3.836,119.809
131.653,0.5,3.83095,1.91548,0.00146,0.0,0.00557,0.0,3.825,94.6,3.836,119.809
132.101,0.5,3.83093,1.91547,0.00153,0.0,0.00584,0.0,3.822,94.6,3.836,119.648
132.674,0.5,3.83086,1.91543,0.00159,0.0,0.00611,0.0,3.828,94.6,3.836,119.648
133.12,0.5,3.8307,1.91535,0.00166,0.0,0.00637,0.0,3.825,94.6,3.836,119.648
133.697,0.5,3.8309,1.91545,0.00173,0.0,0.00664,0.0,3.825,94.6,3.836,119.648
134.139,0.5,3.83124,1.91562,0.0018,0.0,0.0069,0.0,3.828,94.6,3.836,119.648
134.713,0.5,3.83139,1.9157,0.00187,0.0,0.00717,0.0,3.828,94.6,3.836,119.648
135.161,0.5,3.83148,1.91574,0.00194,0.0,0.00743,0.0,3.825,94.6,3.836,119.648
135.738,0.5,3.83167,1.91584,0.00201,0.0,0.0077,0.0,3.828,94.6,3.836,119.648
136.186,0.5,3.8317,1.91585,0.00208,0.0,0.00797,0.0,3.828,94.6,3.836,119.492
136.762,0.5,3.83176,1.91588,0.00215,0.0,0.00823,0.0,3.822,94.6,3.836,119.492
137.209,0.5,3.83189,1.91595,0.00222,0.0,0.0085,0.0,3.822,94.6,3.836,119.492
137.785,0.5,3.83202,1.91601,0.00229,0.0,0.00876,0.0,3.822,94.6,3.838,119.492
138.232,0.5,3.83204,1.91602,0.00236,0.0,0.00903,0.0,3.825,94.6,3.838,119.492
138.807,0.5,3.83218,1.91609,0.00243,0.0,0.00929,0.0,3.828,94.6,3.838,119.492
139.254,0.5,3.83228,1.91614,0.0025,0.0,0.00956,0.0,3.831,94.6,3.838,119.492
139.827,0.5,3.83236,1.91618,0.00257,0.0,0.00983,0.0,3.828,94.6,3.838,119.492
140.279,0.5,3.83249,1.91625,0.00263,0.0,0.01009,0.0,3.825,94.5,3.838,119.332
140.846,0.5,3.83247,1.91624,0.0027,0.0,0.01036,0.0,3.822,94.5,3.839,119.332
141.288,0.5,3.83262,1.91631,0.00277,0.0,0.01062,0.0,3.828,94.5,3.839,119.332
141.86,0.5,3.83274,1.91637,0.00284,0.0,0.01089,0.0,3.828,94.5,3.839,119.332
